29023	Призрачная плеть	110100	icon_skills.chainflurry_tex	Стремительная призрачная плеть	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 25%.
29024	Призрачная плеть	110100	icon_skills.chainflurry_tex	Энергичная призрачная плеть	icon_crest.e_crestpassivemprecoveryup_tex	+20% к количеству восстанавливаемых MP.
29025	Призрачный шквал	120100	icon_skills.darkexplosion_tex	Стремительный призрачный шквал	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
29026	Призрачный шквал	120100	icon_skills.darkexplosion_tex	Быстрый призрачный шквал	icon_crest.e_crestpassiveskillspeedup_tex	Повышает скорость использования на 25%.
29027	Смена мест	130100	icon_skills.darkgrasp_tex	Блистательная смена мест	icon_crest.e_crestpassivempdown_tex	На 150 MP снижает стоимость использования умений и смены мест.
29028	Смена мест	130100	icon_skills.darkgrasp_tex	Стремительная смена мест	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 25%.
29029	Ответный удар	140100	icon_skills.risingattack2_tex	Мощный ответный удар	icon_crest.e_crestpassiveattackup_tex	Повышает наносимый умением урон на 20%.
29030	Ответный удар	140100	icon_skills.risingattack2_tex	Стремительный ответный удар	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
29031	Воздаяние	150100	icon_skills.counterattack_tex	Стремительное воздаяние	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
29032	Темная жатва	160100	icon_skills.descentofdarkness_tex	Блистательная темная жатва	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 150 MP.
29033	Темная жатва	160100	icon_skills.descentofdarkness_tex	Задерживающая темная жатва	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 30%.
29035	Бросок косы	200100	icon_skills.reversecapture_tex	Стремительный бросок косы	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
29036	Бросок косы	200100	icon_skills.reversecapture_tex	Быстрый бросок косы	icon_crest.e_crestpassiveskillspeedup_tex	При ударе повышает скорость атаки следующего умения на 50%.
29037	Бросок косы	200100	icon_skills.reversecapture_tex	Лихой бросок косы	icon_crest.e_crestnextskillattackup_tex	На 20% повышает урон умения "Призрачный шквал" на несколько секунд.
29038	Призрачный шаг	400100	icon_skills.instantleap_tex	Стремительный призрачный шаг	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 15%.
29039	Призрачный шаг	400100	icon_skills.instantleap_tex	Проворный призрачный шаг	icon_crest.e_crestactivespeedup_tex	+50 к скорости перемещения в бою на 2 секунды.
29046	Безжалостный удар	90100	icon_skills.chainstrike_tex	Стремительный безжалостный удар	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 25%.
29047	Пила	80100	icon_skills.chainblade_tex	Мощная пила	icon_crest.e_crestpassiveattackup_tex	Повышает урон от умения на 25%.
29048	Спираль смерти	60100	icon_skills.chainbrandish_tex	Лихая спираль смерти	icon_crest.e_crestnextskillattackup_tex	На 20% повышает урон умения "Свирепый удар" на несколько секунд.
29049	Призрачный шквал	120100	icon_skills.darkexplosion_tex	Блистательный призрачный шквал	icon_crest.e_crestpassivempdown_tex	Снижает стоимость на 150 MP.
29050	Свирепый удар	50100	icon_skills.chainsuperblow_tex	Прорезающий свирепый удар	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность критического удара.
29051	Бегство в тень	180100	icon_skills.hideindarkness_tex	Стремительное бегство в тень	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
29052	Бегство в тень	180100	icon_skills.hideindarkness_tex	Задерживающее бегство в тень	icon_crest.e_crestpassivedurationup_tex	Увеличивает продолжительность эффекта на 50%.
30000	Выстрел	10100	icon_skills.cannonshot_tex	Усиленный выстрел	icon_crest.e_crestpassiveattackup_tex	+20% к наносимому умением урону.
30001	Выстрел	10100	icon_skills.cannonshot_tex	Допустимый выстрел	icon_crest.e_crestpassivempdown_tex	+5 ед. силы воли за каждое попадание.
30002	Выстрел	10100	icon_skills.cannonshot_tex	Быстрый выстрел	icon_crest.e_crestactiveattackspeedup_tex	15% вероятность на 10 секунд повысить скорость атаки на 15%.
30003	Бомбардировка	20100	icon_skills.mortarshot_tex	Осколочная бомбардировка	icon_crest.e_crestpassivecriticalup_tex	+50% к вероятности нанесения критического удара.
30004	Бомбардировка	20100	icon_skills.mortarshot_tex	Быстрая бомбардировка	icon_crest.e_crestpassiveskillspeedup_tex	+25% к скорости использования.
30005	Залп картечью	30100	icon_skills.buckshot_tex	Усиленный залп картечью	icon_crest.e_crestpassiveattackup_tex	+20% к наносимому урону.
30006	Удар прикладом	40100	icon_skills.gunbrandish_tex	Весомый удар прикладом	icon_crest.e_crestpassivecooltimedown_tex	20% вероятность сбросить время перезарядки умения "Граната".
30007	Залп картечью	30100	icon_skills.buckshot_tex	Ловкий залп картечью	icon_crest.e_crestpassivepenaltydelete_tex	-40% к отдаче.
30008	Залп картечью	30100	icon_skills.buckshot_tex	Отличный залп картечью	icon_crest.e_crestpassivempdown_tex	-50 MP к стоимости.
30009	Удар прикладом	40100	icon_skills.gunbrandish_tex	Усиленный удар прикладом	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому урону.
30010	Удар прикладом	40100	icon_skills.gunbrandish_tex	Восстанавливающий удар прикладом	icon_crest.e_crestpassivehpheal_tex	Восстанавливает 2% от общего количества HP при каждом ударе.
30011	Удар прикладом	40100	icon_skills.gunbrandish_tex	Энергетический удар прикладом	icon_crest.e_crestpassivecooltimedown_tex	-25% к времени перезарядки.
30012	Заградительный огонь	50100	icon_skills.gatlingshot_tex	Восстанавливающий заградительный огонь	icon_crest.e_crestpassivehpheal_tex	Восстанавливает 1% от общего количества HP при каждом ударе.
30013	Заградительный огонь	50100	icon_skills.gatlingshot_tex	Прицельный заградительный огонь	icon_crest.e_crestpassiverangeup_tex	+5 метров к радиусу действия.
30014	Часовая бомба	60100	icon_skills.timebombshot_tex	Усиленная часовая бомба	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому урону.
30015	Часовая бомба	60100	icon_skills.timebombshot_tex	Допустимая часовая бомба	icon_crest.e_crestpassivempdown_tex	+15 ед. силы воли за каждое успешное попадание.
30016	Разрывной снаряд	70100	icon_skills.arcaneshockshot01_tex	Усиленный разрывной снаряд	icon_crest.e_crestpassiveattackup_tex	+20% к наносимому урону.
30017	Разрывной снаряд	70100	icon_skills.arcaneshockshot01_tex	Быстрый разрывной снаряд	icon_crest.e_crestactiveinvokeskill_tex	+30% к скорости атаки до детонации умения "Разрывной снаряд".
30018	Разрывной снаряд	70100	icon_skills.arcaneshockshot01_tex	Допустимый разрывной снаряд	icon_crest.e_crestpassivempdown_tex	+15 ед. силы воли за каждое попадание.
30019	Мана-ракеты	90100	icon_skills.aimedshot_tex	Осколочные мана-ракеты	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность критического удара.
30021	Граната	100100	icon_skills.arcanegrenadethrow_tex	Усиленная граната	icon_crest.e_crestpassiveattackup_tex	+20% к наносимому урону.
30022	Граната	100100	icon_skills.arcanegrenadethrow_tex	Задерживающая граната 	icon_crest.e_crestpassivedurationup_tex	+50% к продолжительности оглушения.
30023	Граната	100100	icon_skills.arcanegrenadethrow_tex	Отличная граната	icon_crest.e_crestpassivempdown_tex	-50 MP к стоимости.
30024	Взрывной прыжок	110100	icon_skills.rocketjump_tex	Стремительный взрывной прыжок	icon_crest.e_crestpassivecooltimedown_tex	-25% к времени перезарядки.
30028	Месть Балдера	130100	icon_skills.flashcannon_tex	Стремительная месть	icon_crest.e_crestpassivecooltimedown_tex	-20% к времени перезарядки.
30029	Взрывной прыжок	110100	icon_skills.rocketjump_tex	Проворный взрывной прыжок	icon_crest.e_crestactivespeedup_tex	+50% к скорости перемещения на 5 секунд.
30030	Перезарядка	150100	icon_skills.reload_tex	Стремительная перезарядка	icon_crest.e_crestpassivecooltimedown_tex	-25% к времени перезарядки.
30031	Перезарядка	150100	icon_skills.reload_tex	Допустимая перезарядка	icon_crest.e_crestpassivempdown_tex	+50 ед. силы воли дополнительно при использовании умения.
30032	СТ	190100	icon_skills.summonsentrytower_tex	Энергетическая турель	icon_crest.e_crestpassivecooltimedown_tex	-15% к времени перезарядки.
30033	РП	180100	icon_skills.summondispenser_tex	Усиленный спутник	icon_crest.e_crestpassiveattackup_tex	+100% к наносимому урону.
30034	СТ	190100	icon_skills.summonsentrytower_tex	Усиленная турель	icon_crest.e_crestpassiveattackup_tex	+20% к силе атаки СТ.
30035	СТ	190100	icon_skills.summonsentrytower_tex	Задерживающая турель	icon_crest.e_crestpassivedurationup_tex	+30% к времени жизни СТ.
30036	СТ	190100	icon_skills.summonsentrytower_tex	Блистательная турель	icon_crest.e_crestpassivempdown_tex	-100 MP к стоимости.
30037	Ответный удар	200100	icon_skills.risingrocket_tex	Мощный ответный удар	icon_crest.e_crestpassiveattackup_tex	+20% к наносимому урону.
30038	Ответный удар	200100	icon_skills.risingrocket_tex	Стремительный ответный удар	icon_crest.e_crestpassivecooltimedown_tex	-20% к времени перезарядки.
30039	Команда: Возвращение	210100	icon_skills.command_counterflow_tex	Стремительное возвращение	icon_crest.e_crestpassivecooltimedown_tex	-20% к времени перезарядки.
30040	Команда: Самоуничтожение	220100	icon_skills.command_selfdestruct_tex	Стремительное самоуничтожение	icon_crest.e_crestpassivecooltimedown_tex	-20% к времени перезарядки.
30041	Перезарядка с перекатом	400100	icon_skills.ambushrolling_tex	Стремительная перезарядка с перекатом	icon_crest.e_crestactivecooltimereset_tex	35% вероятность сбросить время перезарядки.
30042	Перезарядка с перекатом	400100	icon_skills.ambushrolling_tex	Лихая перезарядка с перекатом	icon_crest.e_crestnextskillattackup_tex	+20% к урону от умения "Залп картечью" на несколько секунд.
30043	Бомбардировка	20100	icon_skills.mortarshot_tex	Осколочная бомбардировка	icon_crest.e_crestpassivecriticalup_tex	Удваивает вероятность критического удара.
30044	Залп картечью	30100	icon_skills.buckshot_tex	Усиленный залп картечью	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому урону.
30045	Удар прикладом	40100	icon_skills.gunbrandish_tex	Усиленный удар прикладом	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому урону.
30046	Заградительный огонь	50100	icon_skills.gatlingshot_tex	Допустимый заградительный огонь	icon_crest.e_crestpassivempdown_tex	-10 к затратам силы воли.
30047	Заградительный огонь	50100	icon_skills.gatlingshot_tex	Прицельный заградительный огонь	icon_crest.e_crestpassiverangeup_tex	+5 метров к радиусу действия.
30048	Разрывной снаряд	70100	icon_skills.arcaneshockshot01_tex	Усиленный разрывной снаряд	icon_crest.e_crestpassiveattackup_tex	+20% к наносимому урону.
30049	Разрывной снаряд	70100	icon_skills.arcaneshockshot01_tex	Быстрый разрывной снаряд	icon_crest.e_crestactiveinvokeskill_tex	+30% к скорости атаки до детонации умения "Разрывной снаряд".
30050	Мана-ракеты	90100	icon_skills.aimedshot_tex	Осколочные мана-ракеты	icon_crest.e_crestpassivecriticalup_tex	Утраивает вероятность критического удара.
30051	Граната	100100	icon_skills.arcanegrenadethrow_tex	Усиленная граната	icon_crest.e_crestpassiveattackup_tex	+25% к наносимому урону.
30052	Взрывной прыжок	110100	icon_skills.rocketjump_tex	Стремительный взрывной прыжок	icon_crest.e_crestpassivecooltimedown_tex	-25% к времени перезарядки.
30055	Месть Балдера	130100	icon_skills.flashcannon_tex	Стремительная месть	icon_crest.e_crestpassivecooltimedown_tex	-20% к времени перезарядки.
30056	Перезарядка	150100	icon_skills.reload_tex	Стремительная перезарядка	icon_crest.e_crestpassivecooltimedown_tex	-25% к времени перезарядки.
30057	СТ	190100	icon_skills.summonsentrytower_tex	Энергетическая турель	icon_crest.e_crestpassivecooltimedown_tex	-15% к времени перезарядки.
30058	Месть Балдера	130100	icon_skills.flashcannon_tex	Усиленная месть	icon_crest.e_crestpassiveattackup_tex	+20% к наносимому урону.
30059	Перезарядка с перекатом	400100	icon_skills.ambushrolling_tex	Стремительная перезарядка с перекатом	icon_crest.e_crestactivecooltimereset_tex	45% вероятность сбросить время перезарядки.
30060	Команда: Возвращение	210100	icon_skills.command_counterflow_tex	Стремительное возвращение	icon_crest.e_crestpassivecooltimedown_tex	-20% к времени перезарядки.
30068	Буйство силы	250100	icon_skills.overhelm_tex	Разрезающее буйство силы	icon_crest.e_crestpassivecriticalup_tex	Увеличивает вероятность критического удара в 2 раза в бою против монстров.
30070	Вспышка гнева	420700	icon_skills.provokerage_tex	Стремительная вспышка гнева	icon_crest.e_crestpassivecooltimedown_tex	Снижает время перезарядки на 20%.
260910	Грозовой разряд	260100	icon_skills.thunderdrake_tex	Прорезающий грозовой разряд	icon_crest.e_crestpassivecriticalup_tex	Утраивает шанс критического удара против монстров.
